Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-18T20:27:58.887Z","Included","auto","No","12603","0","814848","2939","830390","0.24"
"2025-12-18T20:25:49.977Z","Included","auto","No","34310","0","1645056","4457","1683823","0.48"
"2025-12-18T20:02:04.729Z","Included","auto","No","154428","0","1636864","7934","1799226","0.65"
"2025-12-18T19:59:56.065Z","Included","auto","No","23928","0","916736","6667","947331","0.30"
"2025-12-18T19:57:20.436Z","Included","auto","No","149565","0","716544","3628","869737","0.39"
"2025-12-18T19:54:20.369Z","Included","auto","No","39427","0","1592064","9157","1640648","0.50"
"2025-12-18T19:51:51.202Z","Included","auto","No","15782","0","950784","3894","970460","0.28"
"2025-12-18T19:48:58.546Z","Included","auto","No","32609","0","848896","4612","886117","0.28"
"2025-12-18T19:46:02.551Z","Included","auto","No","56196","37012","579072","5360","677640","0.29"
"2025-12-18T19:39:11.710Z","Included","auto","No","38048","10961","1320704","9162","1378875","0.45"
"2025-12-18T19:39:04.262Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2025-12-18T19:32:04.719Z","Included","auto","No","111564","0","830976","6256","948796","0.38"
"2025-12-18T19:22:36.472Z","Included","auto","No","139962","0","6091264","28306","6259532","1.87"
"2025-12-18T19:13:06.206Z","Included","auto","No","5108","0","68096","5224","78428","0.05"
"2025-12-18T19:09:36.752Z","Included","auto","No","64850","0","119808","1499","186157","0.12"
"2025-12-18T19:04:35.301Z","Included","auto","No","40025","0","55040","275","95340","0.07"
"2025-12-18T15:53:22.057Z","Included","auto","No","120","0","242624","1572","244316","0.07"
"2025-12-18T15:51:30.727Z","Included","auto","No","49","0","119712","837","120598","0.04"
"2025-12-18T15:50:57.376Z","Included","auto","No","161","0","119104","467","119732","0.03"
"2025-12-18T15:50:20.432Z","Included","auto","No","132","0","118752","240","119124","0.03"
"2025-12-18T15:48:43.120Z","Included","auto","No","163","0","235072","1760","236995","0.07"
"2025-12-18T15:47:28.060Z","Included","auto","No","10681","0","220064","1742","232487","0.08"
"2025-12-18T15:44:24.517Z","Included","auto","No","101888","0","550016","5522","657426","0.30"
"2025-12-18T15:40:31.504Z","Included","auto","No","5108","0","473728","1148","479984","0.13"
"2025-12-18T15:39:18.993Z","Included","auto","No","66858","984","1069216","8495","1145553","0.40"
"2025-12-18T15:35:39.162Z","Included","auto","No","93979","0","312064","3528","409571","0.22"
"2025-12-18T15:18:33.379Z","Included","composer-1","No","7276","0","88768","2312","98356","0.04"
"2025-12-18T12:22:50.565Z","Included","auto","No","38890","276715","101280","7077","423962","0.46"
"2025-12-18T09:49:33.878Z","Included","auto","No","15922","0","693568","3567","713057","0.21"
"2025-12-18T09:48:02.505Z","Included","auto","No","12919","32215","247008","2150","294292","0.13"
"2025-12-18T09:40:07.655Z","Included","auto","No","22763","53920","1150208","8737","1235628","0.44"
"2025-12-18T09:37:40.257Z","Included","auto","No","4678","0","593632","1015","599325","0.16"
"2025-12-18T09:35:19.433Z","Included","auto","No","20093","44480","549664","4405","618642","0.24"
"2025-12-18T09:29:18.337Z","Included","auto","No","227519","109241","1458848","15195","1810803","0.88"
"2025-12-18T08:28:51.084Z","Included","auto","No","39258","0","1669024","8207","1716489","0.52"
"2025-12-18T08:13:49.030Z","Included","auto","No","29003","1797","1225376","4415","1260591","0.37"
"2025-12-18T08:07:12.698Z","Included","auto","No","20417","0","1130656","7914","1158987","0.36"
"2025-12-18T08:01:57.815Z","Included","auto","No","69449","9794","1504448","17393","1601084","0.58"
"2025-12-18T07:55:56.675Z","Included","auto","No","23714","0","132032","436","156182","0.07"
"2025-12-17T21:42:30.920Z","Included","gpt-5.2","No","0","1776743","38906752","53886","40737381","10.67"
"2025-12-17T21:41:26.764Z","Included","gpt-5.2","No","0","12160","555520","1467","569147","0.14"
"2025-12-17T21:39:46.457Z","Included","gpt-5.2","No","0","5178","134784","702","140664","0.04"
"2025-12-17T21:37:23.494Z","Included","gpt-5.2","No","0","10668","155520","1912","168100","0.07"
"2025-12-17T21:27:09.611Z","Included","gpt-5.2","No","0","11653","385152","3342","400147","0.13"
"2025-12-17T21:25:32.596Z","Included","gpt-5.2","No","0","71112","90496","1016","162624","0.15"
"2025-12-17T21:22:57.986Z","Included","gpt-5.2","No","0","130286","24448","1657","156391","0.26"
"2025-12-17T21:18:11.318Z","Included","gpt-5.2","No","0","23437","90752","2723","116912","0.10"
"2025-12-17T21:15:08.133Z","Included","gpt-5.2","No","0","22423","5504","1488","29415","0.06"
"2025-12-17T21:06:21.708Z","Included","auto","No","6587","0","616192","2736","625515","0.18"
"2025-12-17T21:03:40.867Z","Included","auto","No","6011","19908","475392","2944","504255","0.17"
"2025-12-17T20:56:34.553Z","Included","auto","No","30872","0","486912","26570","544354","0.32"
"2025-12-17T20:50:16.476Z","Included","auto","No","112645","0","2447104","8953","2568702","0.81"
"2025-12-17T20:33:22.580Z","Included","auto","No","49848","0","204800","3399","258047","0.13"
"2025-12-17T20:19:11.033Z","Included","auto","No","8270","0","454912","3213","466395","0.14"
"2025-12-17T20:18:27.997Z","Included","auto","No","1557","0","142592","538","144687","0.04"
"2025-12-17T20:17:39.242Z","Included","auto","No","1772","0","69376","500","71648","0.02"
"2025-12-17T20:15:22.454Z","Included","auto","No","63073","6037","294912","2684","366706","0.18"
"2025-12-17T20:07:23.051Z","Included","auto","No","16843","0","267520","1515","285878","0.10"
"2025-12-17T19:48:25.954Z","Included","auto","No","87705","0","710656","3826","802187","0.31"
"2025-12-17T19:46:55.618Z","Included","auto","No","0","0","0","0","0","0.00"
"2025-12-17T18:43:38.204Z","Included","auto","No","18440","2561","252131","2804","275936","0.11"
"2025-12-17T18:41:07.086Z","Included","auto","No","77280","977","320572","5099","403928","0.21"
"2025-12-17T18:31:48.352Z","Included","auto","No","64843","281","239344","3009","307477","0.16"
"2025-12-17T18:28:42.349Z","Included","auto","No","110096","106","736365","7669","854236","0.37"
"2025-12-17T18:02:41.126Z","Included","auto","No","41462","131","460857","3788","506238","0.19"
"2025-12-17T18:01:15.439Z","Included","auto","No","60698","58","317490","3701","381947","0.18"
"2025-12-17T08:07:53.291Z","Included","auto","No","5049","4466","48448","3377","61340","0.04"
"2025-12-17T08:06:42.069Z","Included","auto","No","5847","2403","23642","2259","34151","0.03"
"2025-12-17T08:05:26.836Z","Included","auto","No","6772","1239","28662","3019","39692","0.04"
"2025-12-16T21:35:19.108Z","Included","auto","No","188623","329","127877","2851","319680","0.29"
"2025-12-16T21:27:28.635Z","Included","auto","No","79457","0","660224","3584","743265","0.29"
"2025-12-16T20:25:15.545Z","Included","auto","No","54929","0","590080","2669","647678","0.23"
"2025-12-16T20:05:46.258Z","Included","auto","No","1948","0","342016","738","344702","0.09"
"2025-12-16T20:04:37.115Z","Included","auto","No","119677","0","181504","2350","303531","0.21"
"2025-12-16T20:00:56.778Z","Included","auto","No","7254","0","104960","809","113023","0.04"
"2025-12-16T19:56:27.054Z","Included","auto","No","21320","0","455936","3209","480465","0.16"
"2025-12-16T19:55:53.759Z","Included","auto","No","1898","0","559104","728","561730","0.15"
"2025-12-16T19:54:58.944Z","Included","auto","No","15619","0","719104","1955","736678","0.21"
"2025-12-16T19:51:16.165Z","Included","auto","No","19445","0","660480","1657","681582","0.20"
"2025-12-16T19:45:15.451Z","Included","auto","No","166002","0","155648","584","322234","0.25"
"2025-12-16T19:42:40.277Z","Included","auto","No","9720","0","786176","1713","797609","0.22"
"2025-12-16T19:39:24.695Z","Included","auto","No","56393","0","1278976","6300","1341669","0.43"
"2025-12-16T19:37:11.979Z","Included","auto","No","316383","0","2241280","13888","2571551","1.04"
"2025-12-16T19:34:08.388Z","Included","auto","No","41344","0","2288640","12767","2342751","0.70"
"2025-12-16T19:32:45.463Z","Included","auto","No","64455","0","123648","946","189049","0.12"
"2025-12-16T19:28:31.944Z","Included","auto","No","16949","0","507904","3805","528658","0.17"
"2025-12-16T19:27:25.377Z","Included","auto","No","475","0","76032","2287","78794","0.03"
"2025-12-16T19:25:45.184Z","Included","auto","No","7972","0","137472","2193","147637","0.06"
"2025-12-16T19:24:23.753Z","Included","auto","No","52804","0","135424","980","189208","0.11"
"2025-12-16T19:23:15.733Z","Included","auto","No","12684","1972","462848","3384","480888","0.15"
"2025-12-16T19:18:45.415Z","Included","auto","No","33534","0","1081600","4654","1119788","0.34"
"2025-12-16T19:09:31.101Z","Included","auto","No","26558","41870","650240","6433","725101","0.29"
"2025-12-16T19:08:38.949Z","Included","auto","No","38251","0","101376","1520","141147","0.08"
"2025-12-16T19:07:05.923Z","Included","auto","No","33100","0","146432","1240","180772","0.09"
"2025-12-16T19:06:15.892Z","Included","auto","No","75286","77760","497664","4930","655640","0.35"
"2025-12-16T19:05:15.390Z","Included","auto","No","56361","0","381696","2460","440517","0.18"
"2025-12-16T11:47:05.228Z","Included","auto","No","14139","0","3392","591","18122","0.02"
"2025-12-16T11:45:17.698Z","Included","auto","No","13046","0","3392","785","17223","0.02"
"2025-12-16T11:33:27.276Z","Included","auto","No","11231","0","3392","956","15579","0.02"
"2025-12-16T11:30:14.283Z","Included","auto","No","34906","7125","64736","1919","108686","0.08"
"2025-12-16T11:28:27.725Z","Included","auto","No","22708","0","25376","2606","50690","0.05"
"2025-12-16T10:10:43.530Z","Included","composer-1","No","628","0","84864","414","85906","0.02"
"2025-12-16T10:10:07.771Z","Included","composer-1","No","2100","0","130848","922","133870","0.04"
"2025-12-16T10:08:49.118Z","Included","composer-1","No","1801","0","114752","1307","117860","0.04"
"2025-12-16T10:07:47.743Z","Included","composer-1","No","2529","0","191328","2077","195934","0.06"
"2025-12-16T10:07:05.493Z","Included","composer-1","No","1717","0","61792","1679","65188","0.02"
"2025-12-16T10:05:57.059Z","Included","composer-1","No","594","0","26144","655","27393","0.01"
"2025-12-16T10:05:07.017Z","Included","composer-1","No","4171","0","66016","2493","72680","0.03"
"2025-12-16T09:57:07.430Z","Included","auto","No","21864","0","10176","864","32904","0.04"
"2025-12-16T08:28:22.045Z","Included","auto","No","139565","1972","836576","4830","982943","0.42"
"2025-12-16T08:25:01.503Z","Included","auto","No","31489","0","1319520","4501","1355510","0.40"
"2025-12-16T08:18:16.105Z","Included","auto","No","33216","0","2145504","12419","2191139","0.65"
"2025-12-16T08:15:46.889Z","Included","auto","No","8993","0","432832","1335","443160","0.13"
"2025-12-16T08:13:55.678Z","Included","auto","No","96201","2074","408512","2513","509300","0.24"
"2025-12-16T08:11:15.257Z","Included","auto","No","108188","0","1658944","6878","1774010","0.59"
"2025-12-16T08:08:48.127Z","Included","auto","No","21558","0","927680","3756","952994","0.28"
"2025-12-16T08:06:28.036Z","Included","auto","No","14520","0","1250464","2455","1267439","0.35"
"2025-12-16T08:00:23.773Z","Included","auto","No","11320","2462","1560192","4709","1578683","0.44"
"2025-12-16T07:57:53.009Z","Included","auto","No","120940","0","253824","426","375190","0.22"
"2025-12-15T20:59:25.805Z","Included","auto","No","102863","0","2205792","15070","2323725","0.77"
"2025-12-15T20:58:00.713Z","Included","auto","No","142788","0","280736","3853","427377","0.27"
"2025-12-15T19:57:56.530Z","Included","auto","No","42935","0","322880","2192","368007","0.15"
"2025-12-15T19:51:30.621Z","Included","auto","No","528245","0","2463584","15451","3007280","1.37"
"2025-12-15T19:45:14.470Z","Included","auto","No","874897","0","473632","6740","1355269","1.25"
"2025-12-15T19:43:41.934Z","Included","auto","No","7618","0","542880","2379","552877","0.16"
"2025-12-15T19:40:37.677Z","Included","auto","No","15324","0","1142752","5567","1163643","0.34"
"2025-12-15T19:39:47.628Z","Included","auto","No","1928","0","575328","1106","578362","0.15"
"2025-12-15T19:38:06.199Z","Included","auto","No","10037","0","769248","3107","782392","0.22"
"2025-12-15T19:36:44.411Z","Included","auto","No","14437","0","510016","1211","525664","0.15"
"2025-12-15T19:33:58.754Z","Included","auto","No","9361","0","645184","4897","659442","0.20"
"2025-12-15T19:33:06.629Z","Included","auto","No","38730","0","285312","1873","325915","0.13"
"2025-12-15T19:29:31.792Z","Included","auto","No","93299","0","2183520","15206","2292025","0.75"
"2025-12-15T19:27:56.297Z","Included","auto","No","7201","0","920320","2749","930270","0.26"
"2025-12-15T19:25:17.448Z","Included","auto","No","3351","0","1155296","3307","1161954","0.31"
"2025-12-15T19:24:23.859Z","Included","auto","No","60994","0","350016","5497","416507","0.20"
"2025-12-15T19:22:24.032Z","Included","auto","No","7924","0","500544","2590","511058","0.15"
"2025-12-15T19:21:28.982Z","Included","auto","No","10887","0","225184","775","236846","0.07"
"2025-12-15T19:18:23.649Z","Included","auto","No","83945","0","300896","3462","388303","0.20"
"2025-12-15T19:16:33.339Z","Included","auto","No","34417","0","476736","5147","516300","0.19"
"2025-12-15T19:12:59.326Z","Included","auto","No","49800","0","1111520","5340","1166660","0.37"
"2025-12-15T19:11:47.130Z","Included","auto","No","7559","0","143904","1785","153248","0.06"
"2025-12-15T19:06:33.832Z","Included","auto","No","90272","1972","278080","11081","381405","0.25"
"2025-12-15T19:05:41.332Z","Included","auto","No","160639","0","1234368","7697","1402704","0.56"
"2025-12-15T19:01:55.810Z","Included","auto","No","13293","0","1655616","2467","1671376","0.45"
"2025-12-15T19:01:03.893Z","Included","auto","No","99158","0","390144","3862","493164","0.24"
"2025-12-15T19:00:12.290Z","Included","auto","No","10620","0","345888","2061","358569","0.11"
"2025-12-15T18:59:06.585Z","Included","auto","No","53237","0","457408","572","511217","0.18"
"2025-12-15T18:58:48.867Z","Included","auto","No","23401","0","1323296","1987","1348684","0.37"
"2025-12-15T18:55:06.147Z","Included","auto","No","67025","0","830144","1783","898952","0.30"
"2025-12-15T18:53:08.361Z","Included","auto","No","68218","4487","1054048","4370","1131123","0.38"
"2025-12-15T18:50:46.541Z","Included","auto","No","74774","0","242752","1903","319429","0.17"
"2025-12-15T18:50:22.961Z","Included","auto","No","48320","0","4701088","16679","4766087","1.34"
"2025-12-15T18:47:46.668Z","Included","auto","No","25988","0","2751392","9482","2786862","0.78"
"2025-12-15T18:47:15.911Z","Included","auto","No","176611","0","499776","2636","679023","0.36"
"2025-12-15T18:45:31.473Z","Included","auto","No","93704","6098","394048","3748","497598","0.25"
"2025-12-15T18:43:16.390Z","Included","auto","No","62263","0","334240","3207","399710","0.18"
"2025-12-15T18:39:46.687Z","Included","auto","No","15294","0","514496","2970","532760","0.17"
"2025-12-15T18:35:22.049Z","Included","auto","No","31349","0","1293024","11304","1335677","0.43"
"2025-12-15T18:34:27.892Z","Included","auto","No","19579","0","409824","5754","435157","0.16"
"2025-12-15T18:33:51.538Z","Included","auto","No","56533","0","472896","4331","533760","0.21"
"2025-12-15T18:31:48.188Z","Included","auto","No","10141","0","316384","769","327294","0.10"
"2025-12-15T18:30:58.906Z","Included","auto","No","45976","0","659168","5873","711017","0.26"
"2025-12-15T18:27:46.113Z","Included","auto","No","98603","0","219840","730","319173","0.18"
"2025-12-15T18:03:51.966Z","Included","auto","No","26323","0","597632","1553","625508","0.19"
"2025-12-15T17:50:23.960Z","Included","auto","No","29640","0","844352","5484","879476","0.28"
"2025-12-15T17:47:59.631Z","Included","auto","No","144997","0","611360","4140","760497","0.36"
"2025-12-15T17:23:10.245Z","Included","auto","No","43155","0","870944","4047","918146","0.30"
"2025-12-15T17:22:07.059Z","Included","auto","No","91877","0","594432","3631","689940","0.29"
"2025-12-15T11:58:54.276Z","Included","auto","No","21051","6398","429824","2336","459609","0.16"
"2025-12-15T11:55:51.281Z","Included","auto","No","9722","0","283168","1762","294652","0.09"
"2025-12-15T11:54:21.180Z","Included","auto","No","90836","0","518912","3618","613366","0.26"
"2025-12-14T20:53:00.199Z","Included","composer-1","No","148","0","18464","265","18877","0.01"
